ENTITY_CD,ENTITY_NAME,YEAR,NUM_SUSPENSIONS,PER_SUSPENSIONS
310300861034,HARLEM HEBREW LANGUAGE ACADEMY CHARTER SCHOOL,2017,24,7
310400010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,2017,112,1
310400010007,PS 7 SAMUEL STERN,2017,1,0
310400010012,TAG YOUNG SCHOLARS,2017,0,0
310400010037,RIVER EAST ELEMENTARY,2017,0,0
310400010038,PS 38 ROBERTO CLEMENTE,2017,3,2
310400010050,PS 50 VITO MARCANTONIO,2017,4,2
310400010057,JAMES WELDON JOHNSON SCHOOL,2017,3,0
310400010072,LEXINGTON ACADEMY (THE),2017,11,2
310400010083,PS 83 LUIS MUNOZ RIVERA,2017,1,0
310400010096,PS 96 JOSEPH LANZETTA,2017,20,5
310400010102,PS 102 JACQUES CARTIER,2017,1,0
310400010108,PS 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL COMPLEX,2017,6,1
310400010112,PS 112 JOSE CELSO BARBOSA,2017,0,0
310400010146,PS 146 ANN M SHORT,2017,1,0
310400010155,PS 155 WILLIAM PACA,2017,2,1
310400010171,PS 171 PATRICK HENRY,2017,5,1
310400010182,BILINGUAL BICULTURAL SCHOOL (THE),2017,0,0
310400010206,PS 206 JOSE CELSO BARBOSA,2017,7,1
310400010224,MS 224 MANHATTAN EAST SCHOOL FOR ARTS & ACADEMICS,2017,1,1
310400010372,ESPERANZA PREPATORY ACADEMY,2017,5,1
310400010375,MOSAIC PREPARATORY ACADEMY,2017,3,1
310400010377,RENAISSANCE SCHOOL OF THE ARTS,2017,7,5
310400010406,GLOBAL TECHNOLOGY PREPARATORY,2017,2,2
310400010497,CENTRAL PARK EAST I,2017,0,0
310400010825,ISAAC NEWTON MS FOR MATH AND SCIENCE,2017,9,5
310400010964,CENTRAL PARK EAST II,2017,0,0
310400011409,COALITION SCHOOL FOR SOCIAL CHANGE,2017,2,1
310400011435,MANHATTAN CENTER FOR SCIENCE & MATHEMATICS,2017,3,0
310400011495,PARK EAST HIGH SCHOOL,2017,3,1
310400011555,CENTRAL PARK EAST HIGH SCHOOL,2017,0,0
310400011610,YOUNG WOMEN'S LEADERSHIP SCHOOL,2017,2,0
310400011680,HERITAGE SCHOOL (THE),2017,10,3
310400860806,AMBER CHARTER SCHOOL,2017,11,2
310400860812,HARBOR SCIENCE AND ARTS CHARTER SCHOOL,2017,0,0
310400860840,HARLEM PREP CHARTER SCHOOL,2017,173,21
310400860849,HARLEM VILLAGE ACADEMY LEADERSHIP CHARTER SCHOOL,2017,71,7
310400860919,DREAM CHARTER SCHOOL,2017,15,3
310400860922,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 3,2017,155,19
310400860968,RENSAISSANCE CHARTER HIGH SCHOOL FOR INNOVATION,2017,38,8
310400860995,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL,2017,9,2
310400861046,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL II,2017,9,3
310400861061,NEW YORK CENTER FOR AUTISM CHARTER SCHOOL,2017,0,0
310400861081,CAPITAL PREP (CP) HARLEM CHARTER,2017,53,32
310500010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 5,2017,199,2
310500010030,PS 30 HERNANDEZ/HUGHES,2017,0,0
310500010036,PS 36 MARGARET DOUGLAS,2017,1,0
310500010046,PS 46 ARTHUR TAPPAN,2017,14,2
310500010092,PS 92 MARY MCLEOD BETHUNE,2017,6,2
310500010123,PS 123 MAHALIA JACKSON,2017,9,2
310500010125,PS 125 RALPH BUNCHE,2017,2,1
310500010129,PS 129 JOHN H FINLEY,2017,7,2
310500010133,PS 133 FRED R MOORE,2017,1,1
310500010154,PS 154 HARRIET TUBMAN,2017,0,0
310500010161,PS 161 PEDRO ALBIZU CAMPOS,2017,5,1
310500010175,PS 175 HENRY H GARNET,2017,5,2
310500010194,PS 194 COUNTEE CULLEN,2017,0,0
310500010197,PS 197 JOHN B RUSSWURM,2017,1,0
310500010200,PS 200 JAMES MCCUNE SMITH SCHOOL (THE),2017,1,0
310500010286,IS 286 RENAISSANCE LEADERSHIP ACADEMY,2017,14,6
310500010302,KNOWLEDGE AND POWER PREP ACADEMY IV,2017,17,12
310500010318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,2017,1,0
310500010514,NEW DESIGN MIDDLE SCHOOL,2017,17,10
310500010517,TEACHERS COLLEGE COMMUNITY SCHOOL,2017,0,0
310500011148,EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,2017,6,2
310500011157,URBAN ASSEMBLY SCHOOL FOR GLOBAL COMMERCE (THE),2017,14,6
310500011285,HARLEM RENAISSANCE HIGH SCHOOL,2017,11,6
310500011304,MOTT HALL HIGH SCHOOL,2017,33,9
310500011362,COLUMBIA SECONDARY SCHOOL,2017,0,0
310500011367,ACADEMY FOR SOCIAL ACTION-A COLLEGE BOARD SCHOOL,2017,5,4
310500011369,URBAN ASSEMBLY FOR THE PERFORMING ARTS,2017,5,2
310500011499,FREDERICK DOUGLASS ACADEMY,2017,13,1
310500011670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CHANGE,2017,10,2
310500011692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2017,1,0
310500860848,HARLEM VILLAGE ACADEMY CHARTER SCHOOL EHVACS,2017,84,9
310500860858,KIPP SUCCESS THROUGH TEAMWORK ACHIEVE & RESPON COL PREP CHARTER SCH,2017,50,6
310500860864,HARLEM CHILDREN'S ZONE PROMISE ACADEMY CHARTER SCHOOL,2017,15,1
310500860883,KIPP INFINITY CHARTER SCHOOL,2017,76,7
310500860886,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL,2017,43,4
310500860894,DEMOCRACY PREPARATORY CHARTER SCHOOL,2017,184,26
310500860921,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 2,2017,169,21
310500860928,ST HOPE LEADERSHIP ACADEMY CHARTER SCHOOL,2017,26,9
310500860979,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 5,2017,101,15
310500860989,DEMOCRACY PREP HARLEM CHARTER SCHOOL,2017,229,26
310500861001,DEMOCRACY PREP ENDURANCE CHARTER SCHOOL,2017,225,41
310500861012,GLOBAL COMMUNITY CHARTER SCHOOL,2017,1,0
310500861015,NEIGHBORHOOD CHARTER SCHOOL OF HARLEM,2017,16,4
310600010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,2017,166,1
310600010004,PS 4 DUKE ELLINGTON,2017,2,0
310600010005,PS 5 ELLEN LURIE,2017,0,0
310600010008,PS 8 LUIS BELLIARD,2017,2,0
310600010018,PS 18 PARK TERRACE,2017,1,0
310600010028,PS 28 WRIGHT BROTHERS,2017,0,0
310600010048,PS 48 PO MICHAEL J BUCZEK,2017,0,0
310600010052,JHS 52 INWOOD,2017,1,0
310600010098,PS 98 SHORAC KAPPOCK,2017,3,1
310600010103,DOES PUENTES ELEMENTARY SCHOOL,2017,0,0
310600010115,PS 115 ALEXANDER HUMBOLDT,2017,2,0
310600010128,PS 128 AUDUBON,2017,1,0
310600010132,PS 132 JUAN PABLO DUARTE,2017,2,1
310600010143,JHS 143 ELEANOR ROOSEVELT,2017,1,0
310600010152,PS 152 DYCKMAN VALLEY,2017,7,1
310600010153,PS 153 ADAM CLAYTON POWELL,2017,0,0
310600010173,PS 173,2017,0,0
310600010178,PROFESSOR JUAN BOSCH PUBLIC SCHOOL,2017,0,0
310600010187,PS/IS 187 HUDSON CLIFFS,2017,0,0
310600010189,PS 189,2017,1,0
310600010192,PS 192 JACOB H SCHIFF,2017,0,0
310600010209,HAMILTON GRANGE MIDDLE SCHOOL,2017,1,0
310600010210,PS/IS 210 21ST CENTURY ACADEMY FOR COMMUNITY LDERSHIP,2017,1,0
310600010218,IS 218 SALOME URENA,2017,4,2
310600010223,MOTT HALL SCHOOL (THE),2017,1,0
310600010278,PAULA HEDBAVNY SCHOOL,2017,2,0
310600010311,AMISTAD DUAL LANGUAGE SCHOOL,2017,0,0
310600010314,MUSCOTA,2017,0,0
310600010319,MS 319 MARIE TERESA,2017,15,3
310600010322,MIDDLE SCHOOL 322,2017,13,4
310600010324,MS 324 PATRIA MIRABAL,2017,15,4
310600010328,MS 328 MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC INQUIRY,2017,10,4
310600010349,HARBOR HEIGHTS,2017,0,0
310600010366,WASHINGTON HEIGHTS ACADEMY,2017,1,0
310600010368,HAMILTON HEIGHTS SCHOOL,2017,0,0
310600010513,CASTLE BRIDGE SCHOOL,2017,0,0
310600010528,IS 528 BEA FULLER RODGERS SCHOOL,2017,5,3
310600011211,INWOOD EARLY COLLEGE FOR HEALTH AND INFORMATION TECHNOLOGIES,2017,1,0
310600011293,CITY COLLEGE ACADEMY OF THE ARTS,2017,0,0
310600011346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,2017,11,2
310600011348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,2017,4,1
310600011423,HIGH SCHOOL FOR EXCELLENCE AND INNOVATION,2017,1,1
310600011462,COLLEGE ACADEMY (THE),2017,15,3
310600011463,HIGH SCHOOL FOR MEDIA & COMMUNICATIONS,2017,9,2
310600011467,HIGH SCHOOL FOR LAW & PUBLIC SERVICE,2017,8,1
310600011468,HIGH SCHOOL FOR HEALTH CAREERS & SCIENCES,2017,2,0
310600011540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2017,24,2
310600011552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMATICS,2017,0,0
310600860887,NEW HEIGHTS ACADEMY CHARTER SCHOOL,2017,23,3
310600860929,EQUITY PROJECT CHARTER SCHOOL (THE),2017,0,0
310600860966,INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL,2017,69,9
310600861013,KIPP NYC WASHINGTON HEIGHTS ACADEMY CHARTER SCHOOL,2017,20,2
310600861073,SUCCESS ACADEMY CS - WASHINGTON HGTS,2017,13,3
310600861101,SCHOOL IN THE SQUARE PUBLIC CS,2017,13,12
320700010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 7,2017,284,2
320700010001,PS 1 COURTLANDT SCHOOL,2017,0,0
320700010005,PS 5 PORT MORRIS,2017,7,1
320700010018,PS 18 JOHN PETER ZENGER,2017,0,0
320700010025,PS 25 BILINGUAL SCHOOL,2017,0,0
320700010029,PS/MS 29 MELROSE SCHOOL,2017,5,1
320700010030,PS 30 WILTON,2017,5,1
320700010031,PS/MS 31 THE WILLIAM LLOYD GARRISON,2017,2,0
320700010043,PS 43 JONAS BRONCK,2017,3,1
320700010049,PS 49 WILLIS AVENUE,2017,3,0
320700010065,PS 65 MOTHER HALE ACADEMY,2017,0,0
320700010151,JHS 151 LOU GEHRIG,2017,5,2
320700010154,PS 154 JONATHAN D HYATT,2017,0,0
320700010157,PS 157 GROVE HILL,2017,1,0
320700010161,PS 161 PONCE DE LEON,2017,1,0
320700010179,PS 179,2017,0,0
320700010223,MS 223 LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY (THE),2017,1,0
320700010224,PS/IS 224,2017,5,1
320700010277,PS 277,2017,2,0
320700010296,SOUTH BRONX ACADEMY FOR APPLIED MEDIA,2017,11,4
320700010298,ACADEMY OF PUBLIC RELATIONS,2017,9,4
320700010343,ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY,2017,5,2
320700010359,CONCOURSE VILLAGE ELEMENTARY SCHOOL,2017,0,0
320700010369,YOUNG LEADERS ELEMENTARY SCHOOL,2017,1,0
320700011221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2017,6,1
320700011259,"HERO (HEALTH, EDUCATION AND RESEARCH OCCUPATIONS) HIGH SCHOOL",2017,18,4
320700011321,CROTONA ACADEMY HIGH SCHOOL,2017,0,0
320700011334,INTERNATIONAL COMMUNITY HIGH SCHOOL,2017,2,0
320700011379,JILL CHAIFETZ TRANSFER HIGH SCHOOL,2017,0,0
320700011381,BRONX HAVEN HIGH SCHOOL,2017,8,5
320700011427,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,2017,11,4
320700011473,MOTT HAVEN VILLAGE PREP HIGH SCHOOL,2017,20,5
320700011495,UNIVERSITY HEIGHTS SECONDARY SCHOOL-BRONX COMMUNITY COLLEGE,2017,3,1
320700011500,HOSTOS-LINCOLN ACADEMY OF SCIENCE,2017,8,2
320700011522,BRONX DESIGN AND CONSTRUCTION ACADEMY,2017,22,4
320700011527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2017,15,3
320700011547,NEW EXPLORERS HIGH SCHOOL,2017,22,5
320700011548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2017,22,4
320700011551,URBAN ASSEMBLY BRONX ACADEMY OF LETTERS (THE),2017,28,5
320700011557,MOTT HAVEN COMMUNITY HIGH SCHOOL,2017,1,1
320700011600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2017,20,5
320700011670,HEALTH OPPORTUNITIES HIGH SCHOOL,2017,12,3
320700860703,HEKETI COMMUNITY CHARTER SCHOOL,2017,12,4
320700860820,KIPP ACADEMY CHARTER SCHOOL,2017,60,5
320700860852,BRONX CHARTER SCHOOL FOR CHILDREN,2017,16,4
320700860889,SOUTH BRONX CHARTER SCHOOL-INTER CULTURES AND ARTS,2017,0,0
320700860915,BRONX GLOBAL LEARNING INSTITUTE FOR GIRLS CHARTER SCHOOL,2017,5,1
320700860920,UNIVERSITY PREP CHARTER HIGH SCHOOL,2017,17,4
320700860925,MOTT HAVEN ACADEMY CHARTER SCHOOL,2017,10,3
320700860926,"NYC CHARTER HS-ARCHITECTURE, ENGINEERING, CONSTRUCTION INDUSTRIES",2017,24,6
320700860957,ACADEMIC LEADERSHIP CHARTER SCHOOL,2017,8,2
320700860981,SUCCESS ACADEMY CHARTER SCHOOL-BRONX 1,2017,151,22
320700861005,NEW YORK CITY MONTESSORI CHARTER SCHOOL,2017,42,15
320700861014,BRILLA COLLEGE PREPARATORY CHARTER SCHOOL,2017,13,3
320700861018,NEW VISIONS CHARTER HIGH SCHOOL FOR HUMANITIES II,2017,36,8
320700861028,FAMILY LIFE ACADEMY CHARTER SCHOOL II,2017,0,0
320700861035,SOUTH BRONX CLASSICAL CHARTER SCHOOL II,2017,26,9
320700861062,AMERICAN DREAM CHARTER SCHOOL,2017,0,0
320700861068,SOUTH BRONX EARLY COLLEGE ACADEMY CS,2017,27,12
320700861070,FAMILY LIFE ACADEMY CHARTER SCHOOL III,2017,0,0
320700861080,STOREFRONT ACADEMY CHARTER SCHOOL,2017,13,10
320700861100,SOUTH BRONX COMMUNITY CHARTER HIGH S,2017,0,0
320800010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,2017,316,1
320800010014,PS 14 SENATOR JOHN CALANDRA,2017,2,0
320800010036,PS 36 UNIONPORT,2017,0,0
320800010048,PS 48 JOSEPH R DRAKE,2017,2,0
320800010062,PS 62 INOCENSIO CASANOVA,2017,0,0
320800010069,PS 69 JOURNEY PREP SCHOOL,2017,0,0
320800010071,PS 71 ROSE E SCALA,2017,0,0
320800010072,PS 72 DR WILLIAM DORNEY,2017,2,0
320800010075,PS 75 SCHOOL OF RESEARCH AND DISCOVERY,2017,3,1
320800010093,PS 93 ALBERT G OLIVER,2017,0,0
320800010100,PS 100 ISAAC CLASON,2017,1,0
320800010101,MS 101 EDWARD R BYRNE,2017,1,0
320800010107,PS 107,2017,0,0
320800010119,PS 119,2017,0,0
320800010123,JHS 123 JAMES M KIERNAN,2017,5,2
320800010125,JHS 125 HENRY HUDSON,2017,21,6
320800010130,PS 130 ABRAM STEVENS HEWITT,2017,0,0
320800010131,JHS 131 ALBERT EINSTEIN,2017,20,4
320800010138,PS 138 SAMUEL RANDALL,2017,0,0
320800010140,PS 140 THE EAGLE SCHOOL,2017,2,0
320800010146,PS 146 EDWARD COLLINS,2017,0,0
320800010152,PS 152 EVERGREEN,2017,0,0
320800010182,PS 182,2017,2,0
320800010301,MS 301 PAUL L DUNBAR,2017,4,2
320800010302,MS 302 LUISA DESSUS CRUZ,2017,8,2
320800010304,PS 304 EARLY CHILDHOOD SCHOOL,2017,0,0
320800010312,MILLENIUM ART ACADEMY,2017,7,2
320800010333,PS 333 THE MUSEUM SCHOOL,2017,0,0
320800010337,SCHOOL FOR INQUIRY AND SOCIAL JUSTICE (THE),2017,10,2
320800010371,URBAN INSTITUTE OF MATHEMATICS,2017,9,3
320800010375,BRONX MATHEMATICS PREPARATORY SCHOOL (THE),2017,14,6
320800010392,BRONX DELTA SCHOOL,2017,0,0
320800010424,HUNTS POINT SCHOOL (THE),2017,12,4
320800010448,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,2017,11,3
320800010467,MOTT HALL COMMUNITY SCHOOL,2017,11,3
320800010562,BLUEPRINT MIDDLE SCHOOL,2017,2,1
320800011269,BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS,2017,13,2
320800011282,WOMEN'S ACADEMY OF EXCELLENCE,2017,15,5
320800011293,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TECHNOLOGY,2017,13,3
320800011320,PELHAM LAB HIGH SCHOOL,2017,9,2
320800011332,HOLCOMBE L RUCKER SCHOOL OF COMMUNITY RESEARCH,2017,4,3
320800011348,SCHUYLERVILLE PREPARATORY HIGH SCHOOL,2017,2,1
320800011349,BRONX RIVER HIGH SCHOOL,2017,7,2
320800011367,"ARCHIMEDES ACADEMY FOR MATH, SCIENCE AND TECHNOLOGY APPLICATIONS",2017,15,2
320800011376,ANTONIA PANTOJA PREPARATORY ACADEMY,2017,4,1
320800011377,BRONX COMMUNITY HIGH SCHOOL,2017,13,9
320800011405,HERBERT H LEHMAN HIGH SCHOOL,2017,11,1
320800011432,BRONX BRIDGES HIGH SCHOOL,2017,3,1
320800011452,BRONX GUILD HIGH SCHOOL,2017,5,2
320800011519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUBLIC POLICY,2017,11,5
320800011530,BANANA KELLY HIGH SCHOOL,2017,6,4
320800011537,BRONX ARENA HIGH SCHOOL,2017,3,2
320800011558,WESTCHESTER SQUARE ACADEMY,2017,8,1
320800011559,SCHOOL FOR TOURISM AND HOSPITALITY,2017,11,4
320800011561,BRONX COMPASS HIGH SCHOOL,2017,14,3
320800860846,BRONX CHARTER SCHOOL FOR THE ARTS,2017,15,5
320800860872,GRAND CONCOURSE ACAD CHARTER SCH,2017,8,1
320800860903,HYDE LEADERSHIP CHARTER SCHOOL,2017,33,3
320800860940,GIRLS PREPARATORY CHARTER SCHOOL OF THE BRONX,2017,6,1
320800860994,BOYS PREP CHARTER SCHOOL OF NY,2017,23,9
320800861017,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENCE II,2017,45,8
320800861030,ICAHN CHARTER SCHOOL 7,2017,0,0
320800861044,SUCCESS ACADEMY CHARTER SCHOOL-BRONX 3,2017,45,10
320800861074,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 4,2017,44,11
320900010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,2017,285,1
320900010004,PS/MS 4 CROTONA PARK WEST,2017,3,1
320900010011,PS 11 HIGHBRIDGE,2017,0,0
320900010022,JHS 22 JORDAN L MOTT,2017,4,1
320900010028,PS 28 MOUNT HOPE,2017,0,0
320900010035,PS 35 FRANZ SIEGEL,2017,2,0
320900010042,PS 42 CLAREMONT,2017,0,0
320900010053,PS 53 BASHEER QUISIM,2017,1,0
320900010055,PS 55 BENJAMIN FRANKLIN,2017,0,0
320900010058,PS 58,2017,0,0
320900010063,PS 63 AUTHOR'S ACADEMY,2017,0,0
320900010070,PS 70 MAX SCHOENFELD,2017,3,0
320900010073,PS 73 BRONX,2017,3,0
320900010088,PS 88 S SILVERSTEIN LITTLE SPARROW SCHOOL,2017,0,0
320900010109,PS 109 SEDGWICK,2017,2,0
320900010110,PS 110 THEODORE SCHOENFELD,2017,0,0
320900010114,PS 114 LUIS LORENS TORRES SCHOOL,2017,2,0
320900010117,IS 117 JOSEPH H WADE,2017,15,3
320900010126,PS 126 DR MARJORIE H DUNBAR,2017,3,1
320900010128,MOTT HALL III,2017,2,1
320900010132,PS 132 GARRETT A MORGAN,2017,6,1
320900010163,PS 163 ARTHUR A SCHOMBERG,2017,0,0
320900010170,PS 170,2017,0,0
320900010199,PS 199 THE SHAKESPEARE SCHOOL,2017,1,0
320900010204,PS 204 MORRIS HEIGHTS,2017,1,0
320900010215,KAPPA,2017,3,1
320900010218,PS/IS 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,2017,1,0
320900010219,IS 219 NEW VENTURE SCHOOL,2017,5,2
320900010229,IS 229 ROLAND PATTERSON,2017,5,2
320900010232,IS 232,2017,19,4
320900010236,PS 236 LANGSTON HUGHES,2017,0,0
320900010274,NEW AMERICAN ACADEMY AT ROBERTO CLEMENTE STATE PARK,2017,2,0
320900010294,WALTON AVENUE SCHOOL (THE),2017,0,0
320900010303,IS 303 LEADERSHIP & COMM SERVICE,2017,0,0
320900010311,LUCERO ELEMENTARY SCHOOL,2017,0,0
320900010313,IS 313 SCHOOL OF LEADERSHIP DEVELOPMENT,2017,3,1
320900010323,BRONX WRITING ACADEMY,2017,11,2
320900010325,URBAN SCIENCE ACADEMY,2017,5,2
320900010327,COMPREHENSIVE MODEL SCHOOL PROJECT MS 327,2017,9,1
320900010328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,2017,2,1
320900010339,IS 339,2017,12,3
320900010361,HIGHBRIDGE GREEN SCHOOL (THE),2017,1,0
320900010443,FAMILY SCHOOL (THE),2017,2,0
320900010449,GRANT AVENUE ELEMENTARY SCHOOL,2017,0,0
320900010454,SCIENCE AND TECHNOLOGY ACADEMY:  A MOTT HALL SCHOOL,2017,0,0
320900010457,SHERIDAN ACADEMY FOR YOUNG LEADERS,2017,0,0
320900010555,MOUNT EDEN CHILDREN'S ACADEMY,2017,0,0
320900010568,YOUNG WOMEN'S LEADERSHIP SCHOOL OF THE BRONX,2017,9,2
320900011227,BRONX COLLELGIATE ACADEMY,2017,2,1
320900011231,EAGLE ACADEMY FOR YOUNG MEN,2017,5,1
320900011241,URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE,2017,12,2
320900011250,EXIMIUS COLLEGE PREPARATORY ACADEMY,2017,9,2
320900011252,MOTT HALL BRONX HIGH SCHOOL,2017,13,3
320900011260,BRONX CENTER FOR SCIENCE AND MATHEMATICS,2017,1,0
320900011263,VALIDUS PREPARATORY ACADEMY,2017,15,4
320900011297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,2017,9,2
320900011324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING AND LEARNING,2017,10,2
320900011329,DREAMYARD PREPARATORY SCHOOL,2017,1,0
320900011350,NEW DIRECTIONS SECONDARY SCHOOL,2017,19,9
320900011365,ACADEMY FOR LANGUAGE AND TECHNOLOGY,2017,0,0
320900011403,BRONX INTERNATIONAL HIGH SCHOOL,2017,1,0
320900011404,SCHOOL FOR EXCELLENCE,2017,11,3
320900011412,BRONX HIGH SCHOOL OF BUSINESS,2017,6,2
320900011413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2017,1,0
320900011505,"BRONX SCHOOL FOR LAW, GOVERNMENT AND JUSTICE",2017,10,1
320900011517,FREDERICK DOUGLASS ACADEMY III SECONDARY SCHOOL,2017,14,3
320900011525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2017,6,1
320900011543,HIGH SCHOOL FOR VIOLIN AND DANCE,2017,2,1
320900011564,CLAREMONT INTERNATIONAL HIGH SCHOOL,2017,1,0
320900860807,BRONX PREPARATORY CHARTER SCHOOL,2017,186,26
320900860823,HARRIET TUBMAN CHARTER SCHOOL,2017,39,6
320900860835,ICAHN CHARTER SCHOOL 1,2017,7,2
320900860839,FAMILY LIFE ACADEMY CHARTER SCHOOL I,2017,0,0
320900860913,BRONX ACADEMY OF PROMISE CHARTER SCHOOL,2017,6,1
320900860962,METROPOLITAN LIGHTHOUSE CHARTER SCHOOL,2017,4,1
320900860980,SUCCESS ACADEMY CHARTER SCHOOL-BRONX 2,2017,75,10
320900861004,MOTT HALL CHARTER SCHOOL,2017,24,8
320900861029,ICAHN CHARTER SCHOOL 6,2017,0,0
320900861073,ROSALYN YALOW CHARTER SCHOOL,2017,15,6
320900861084,SOUTH BRONX CLASSICAL CHARTER III,2017,7,4
321000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #10,2017,480,1
321000010003,PS 3 RAUL JULIA MICRO SOCIETY,2017,0,0
321000010007,MILTON FEIN SCHOOL,2017,0,0
321000010008,PS 8 ISSAC VARIAN,2017,0,0
321000010009,PS 9 RYER AVENUE ELEMENTARY SCHOOL,2017,5,1
321000010015,PS 15 INSTITUTE FOR ENVIRONMENTAL LEARNING,2017,0,0
321000010020,PS 20 PO GEORGE J WERDAN III,2017,3,0
321000010023,PS 23 NEW CHILDREN'S SCHOOL (THE),2017,0,0
321000010024,PS 24 SPUYTEN DUYVIL,2017,0,0
321000010032,PS 32 BELMONT,2017,0,0
321000010033,PS 33 TIMOTHY DWIGHT,2017,0,0
321000010037,PS 37 MULTIPLE INTELLIGENCE SCHOOL,2017,3,0
321000010045,THOMAS C GIORDANO MIDDLE SCHOOL 45,2017,33,5
321000010046,PS 46 EDGAR ALLEN POE,2017,2,0
321000010051,PS 51 BRONX NEW SCHOOL,2017,0,0
321000010054,PS/IS 54,2017,1,0
321000010056,PS 56 NORWOOD HEIGHTS,2017,1,0
321000010059,PS 59 THE COMMUNITY SCHOOL OF TECHNOLOGY,2017,0,0
321000010077,BEDFORD PARK ELEMENTARY SCHOOL,2017,0,0
321000010080,JHS 80 THE MOSHOLU PARKWAY,2017,10,2
321000010081,PS 81 ROBERT J CHRISTEN,2017,0,0
321000010085,PS 85 GREAT EXPECTATIONS,2017,3,0
321000010086,PS 86 KINGSBRIDGE HEIGHTS,2017,1,0
321000010091,PS 91 BRONX,2017,0,0
321000010094,PS 94 KINGS COLLEGE SCHOOL,2017,2,0
321000010095,PS 95 SHEILA MENCHER,2017,12,1
321000010118,JHS 118 WILLIAM W NILES,2017,39,3
321000010159,PS 159 LUIS MUMOZ MARIN BILING,2017,0,0
321000010205,PS 205 FIORELLO LAGUARDIA,2017,1,0
321000010206,IS 206 ANN MERSEREAU,2017,8,4
321000010207,PS 207,2017,0,0
321000010209,PS 209,2017,0,0
321000010225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,2017,20,3
321000010226,PS 226,2017,0,0
321000010228,JONAS BRONCK ACADEMY,2017,2,1
321000010244,NEW SCHOOL FOR LEADERSHIP AND JOURNALISM (THE),2017,20,3
321000010246,PS 246 POE CENTER,2017,0,0
321000010254,IS 254,2017,22,5
321000010279,PS 279 CAPT MANUEL RIVERA JR,2017,1,0
321000010280,PS/MS 280 MOSHOLU PARKWAY,2017,4,0
321000010291,PS 291,2017,1,0
321000010306,PS 306,2017,0,0
321000010307,LUISA PINEIRO FUENTES SCHOOL OF SCIENCE AND DISCOVERY,2017,0,0
321000010308,BRONX DANCE ACADEMY SCHOOL,2017,8,3
321000010310,PS 310 MARBLE HILL,2017,0,0
321000010315,PS 315 LAB SCHOOL,2017,0,0
321000010331,THE BRONX SCHOOL OF YOUNG LEADERS,2017,11,3
321000010340,PS 340,2017,1,0
321000010344,AMPARK NEIGHBORHOOD,2017,0,0
321000010360,PS 360,2017,0,0
321000010363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,2017,17,3
321000010368,IN-TECH ACADEMY (MS/HS 368),2017,9,1
